Marketing Spend,Administration,R&D Spend,Sales,Operations,Profit
202531.84478578533,1982603.206268176,1660819.6815221678,1762506.623931207,573500.9878615993,766526.5950607274
190993.23077673095,2106927.6997797666,806680.9750293798,1887397.4279430145,445392.65172071895,840661.723733319
131450.91074603147,1811492.05843532,727433.0853899685,1804355.8024040817,924757.7168688637,441354.54122522054
190670.02533189877,2097354.8693537763,1128807.1082829933,1883542.0631690617,1186739.2526422907,893671.0939908253
98612.46116011142,1834557.9587044977,2339699.734510541,1659466.3594886179,1001382.1397065339,474252.7744351962
177724.0745206936,1872860.9359864113,1085497.7704219422,1701846.5678554955,877706.2374107817,603142.5196509481
138599.1603067663,1886083.6148607635,32701.28655652157,1608544.1677438417,1973213.9629198033,226945.56719907958
157196.9166625707,1982135.4613442575,2089245.0236691649,1790993.2658726627,1518005.2694762195,530890.7944686863
137189.82022333363,1977725.8745493842,995776.4093761068,1799403.9583056616,935114.1722149792,636524.5597975153
161809.99536670127,1837159.131930976,1716039.6968041135,1744033.3453616616,1688098.9433040968,505400.07284976507
151581.64694171143,1961685.389791623,1094376.4971078017,1781767.7420675438,1007511.2455983388,649513.5933256679
109880.26800861573,2001126.49224843,873256.745318076,1828765.0805904088,862872.8524533156,618290.3637413412
184511.00529023865,1935843.9711575338,585759.6035991062,1818821.9312192283,899861.0988164436,624863.5189657316
55685.722440453705,1778658.8636736285,477199.8646183323,1778193.5320804752,1068553.7632511607,477047.47911301104
190967.86292161612,1951806.5932210907,620759.3006438676,1913373.9486642405,1021775.6733985464,885795.6653954223
297267.18975535897,1854424.3583919753,896873.2047094426,1736687.3195246493,877899.8067040117,802027.957348068
102341.2093864345,2043225.4997746353,997423.4621697902,1690498.3404082065,1250247.8633605533,595014.9572518051
195436.31909512042,1921492.976216341,1230181.169105643,1918955.3223658078,1004781.3372580652,648372.6529055407
275222.6742106159,1928686.0713419525,1717515.710033789,1793398.0241601754,326090.3224728282,793015.570288162
225560.9236956681,2007155.0627893312,2019074.9037982547,1461799.1517255406,1181589.6462396854,453125.41238495515
205323.99158892047,2110807.2524438025,1620414.2195240115,2049758.394902321,1087008.7256205366,644751.3033646941
85026.03509696158,1788344.4305854288,1672580.0959451904,1634295.8200641046,1686322.6130708656,417037.3208131829
128444.91540787523,2103850.5138204135,870149.5079100284,1859779.1690160185,998853.2465469096,686125.362879495
111320.09689677093,1951754.9153487524,161942.36225805257,1792059.7853030495,749316.3533447331,811231.1877962737
67508.0707487281,1902034.2955265008,1971398.572736568,1738455.4308302174,1253281.052384246,578713.5066657112
16721.799325374523,1611632.8675373937,1592007.4897810433,1623836.781582933,2284413.678704889,224594.08516103224
210783.75908399458,1916384.8893563906,2682652.7100857575,1969604.5002670954,979536.4239561318,647371.4305527401
170984.9357043777,2010489.2840700976,1129271.5373923266,1708316.1045744463,1113621.9207046293,858015.3279859731
170464.77440377482,1871045.0334336674,1401431.2294799367,1755721.3007752583,901836.471853978,501610.2943737667
84871.1006863045,1894510.2795971804,952244.2496404613,1683891.9509815648,1244150.5370050261,499140.64452577906
94169.71628759368,1859829.5519129655,1878028.4766138573,1661553.2662306395,1462816.146725777,437301.6160918409
138498.14364237036,1936997.234783241,565104.7788328126,1886364.5028637687,980188.3425332252,633390.9877771265
166035.6669225181,1824483.6827323285,2110510.874789337,1764802.0250984372,1152176.2778280866,492534.0679046431
196514.24538693347,1960985.0567722593,1616024.3298935557,1480372.3595009085,1163448.2746395026,508720.258281583
75515.27979145764,1921877.5717419805,310443.03438801336,1639389.793559189,1727768.433939744,485497.30451877764
115775.76688362694,1867131.187471997,1854053.4234813116,1994195.0808963964,1397950.8201058595,642233.9755442771
137732.7792598365,1997206.15296414,1175637.0348305448,1621992.6597369188,1219962.330058492,413971.8184878319
97365.69590917279,1699561.0887535024,290067.5690152724,1840075.7518492243,1637612.715358565,308891.1968730793
82431.2290537701,1898187.9361086613,2088453.994522235,1708121.9264974757,1468432.8988514915,365255.7731262335
127115.88338597087,1979255.7672503465,2102473.161769284,1806859.048050784,750902.8036439246,453795.1865330712
167304.1428093454,2000830.5453116333,1168144.1426452282,1702417.7519623507,927059.3454437885,453357.4261531148
186304.66938185948,1893025.5152768078,1386994.5151360296,1636485.7286991836,1120466.4345156555,697886.5314129575
224621.60491855265,1936104.365638936,1327606.284613587,1865128.0897207456,1313616.3544347475,807608.7918275262
220721.1640077845,1865153.728238248,1693305.1650280438,1683071.3389573984,715702.9062682649,615982.7155065683
98221.54999106089,1909330.8454553678,1714704.0398125926,1795334.6365800193,1118113.7428773344,571013.8803928782
171837.20423516017,1906817.4678024664,935368.5021655355,1815855.683557155,1471593.7131975247,693177.1298037807
91671.85878091014,1826410.1122899982,1621691.9197235575,1750715.8359580303,1519610.3191709383,432394.7855818506
191011.02500159253,2048900.533075503,1347100.8805163035,1891511.88557221,1304539.1013818993,518133.7269042595
228452.4014210203,1832068.690166112,2279651.233123097,1803755.7825354997,1499164.6096617286,598182.7008496041
242140.70456234558,1963986.1158371745,1248800.297549272,1826169.3991623786,487646.05220004404,789049.4533281843
134138.39627970452,1977365.4880065727,1305116.8956130242,1867791.827498536,1094789.6231188294,808114.3952908021
249969.48104671223,2064548.7864548895,1716866.293033593,1792976.560554972,1178639.9742171536,667480.3242288656
187535.39347074326,1837393.8761744788,1830921.706620145,1773416.2095453867,788293.5899277328,616322.881442808
165900.15730627516,1999630.0315338848,1021804.3571891398,1821554.6804321646,1259590.5151611096,642468.1219452547
167905.7663645433,2012094.1072303662,804358.1400815684,1952137.353432307,1448107.5036957073,659500.9207499309
142971.10664383788,1866382.180069989,1788403.4998078411,1833431.5871411937,927588.8902184529,719617.1491431562
71515.20292230371,1854501.860885107,1435430.6304446398,1822077.856078887,1567530.9493911914,528092.5111495869
134490.95135961677,1841437.6551953587,1073098.917206392,1760966.641175855,1071743.4756196532,494735.4489338945
130858.06965600571,1922919.047560425,2003788.357281561,1872783.72684749,361400.6762701685,557543.465945953
119505.65970443626,1991843.8226955845,381218.7396612247,2109966.7728161453,489652.6202491452,873608.0317053469
91616.58456987746,2082706.8756584045,1176877.432517289,1562904.4465372767,1083544.4136495218,625919.4879331654
