Marketing Spend,Administration,R&D Spend,Sales,Operations,Profit
156530.5403126145,1386999.4632473276,1104482.5930561451,1423601.8025185573,872522.5266122372,760260.2025333096
94187.48430707719,1331405.6290902777,574367.5884660286,1152708.6174859516,1448338.5050924057,391958.8615658305
134794.94689296526,1380962.107817423,942239.330221473,1218114.3869342955,1270854.843509758,498426.04944875604
147354.9326115108,1405130.8545411946,1470404.6101017736,1218510.8184104022,958684.8409682012,643516.5113443446
174724.2733844748,1435040.6034576935,1196297.35027709,1198637.9682166919,1452052.053254362,432920.5709314099
174013.64826280627,1388878.5726871486,567637.7090024095,1249718.1992720782,1205985.990876229,501411.6335602938
94145.1918304365,1301612.2336446885,1197943.4450716795,1250564.6889911995,990826.2122572049,466657.15700684127
201767.23831033858,1491753.5742230085,789808.2265158329,1339452.6663260553,555300.099093474,819019.9027938831
116800.04670482158,1391439.7216418472,421018.96519391093,1228569.0228654006,1136967.106916639,540096.7676076507
142069.20601934107,1411506.8883554651,732383.7892881649,1325932.8883481899,843594.9510219652,503819.33542997745
182360.10977495642,1452818.0295432168,1594409.4128957419,1283928.7824704954,588776.4577047813,874944.523754274
97443.64005089413,1467264.5535150268,1311740.327622724,1300820.241370366,949978.014183116,620534.3660439469
56525.73352625464,1251734.9866379846,1093105.7632411814,1241514.0390452333,1554704.1512326016,270634.52184772515
80198.99352319086,1289396.6005736934,104131.3949836489,1237880.1910646143,1451171.324915276,418197.3809200923
112028.6732674216,1376473.9364501575,741289.0609003316,1199321.8336540898,1341647.1285358258,422112.3291283201
171525.26827303067,1375218.9336030665,921231.8272396108,1307228.9596916242,1168776.2085065122,571608.2437240719
85320.88158457761,1315545.255814351,567191.1212517652,1277414.9940812134,1244545.841286833,469734.06982132234
163237.15758796374,1537475.7692298102,956446.0161387125,1493711.811151584,705186.919243346,727629.8420253813
181634.54623652,1340414.4978213683,621997.6249225719,1235826.39364357,1174748.2521723069,520633.90491110424
143361.8258670576,1503364.7819302392,1402766.4388395264,1091045.077991263,1094985.2569404813,536569.4490180492
188837.75479513637,1433313.3410584358,1273853.028438391,1467665.0144540975,960207.5826469582,837871.5148767004
164961.77235880567,1410386.5515814456,965282.9286091711,1269496.7652852675,924721.1702169114,753569.6068105435
125895.59794679745,1394370.058330678,962833.1245164591,1331957.1942414057,1243504.1123865203,511038.41299645725
107283.63130514589,1246458.011406776,336403.53824745055,1119133.3625295358,1320125.5882197896,351213.20824250294
159884.8190863298,1477146.8515434046,904106.1002040077,1259430.0848290543,978663.6125637041,716209.9640918223
155671.6616876912,1516404.590454306,1506378.1608311627,1448025.188833659,993500.8993355205,687653.925394115
202136.6124451543,1478944.1900997646,497441.4924584886,1333488.7526902067,841519.0401864602,817149.0571498582
145717.44220128466,1433947.608795358,791491.866746485,1318029.5004798356,1081977.1501969798,540075.8779885784
111064.77540558075,1377627.3056308972,118327.03494285214,1342906.1155818326,1089057.3968276177,586426.5408013662
204653.81880244563,1435825.6106322987,1143426.9788092803,1272346.1972082974,1093218.5191997122,659041.1165938932
266887.0015522619,1441168.854229766,504989.628657555,1360487.02422594,908657.7790331692,647267.7487936965
75357.45092543736,1394463.3868981001,183701.31531536285,1118898.877923909,1663697.519572269,307785.6688184343
206475.4101642162,1463799.366036016,448003.1036699137,1419141.3542216518,967300.6744101434,746502.8500452642
175920.32616522152,1405674.1657978096,801907.039770263,1367649.240933123,1240394.0742403415,849383.3199618163
191434.83607131598,1558414.938145679,256589.93253181828,1351991.250962951,633913.2818983477,664853.4525054884
151217.49513198965,1473065.415845131,1344473.1848347527,1253820.1212289399,1013802.0596331751,581393.1110909114
189954.79162034616,1400284.4861043445,730972.8858216587,1350784.9512194397,1030926.7841135584,606370.1051928799
169577.2686243698,1375847.4211545717,120689.64099242844,1309839.2536203316,722691.703572566,694984.410578157
201267.05402768994,1484598.3574391305,542969.7368883879,1323606.424398601,1028078.8110068516,733293.1857706348
181279.16450457007,1517019.1923711014,1552613.178669664,1314608.5651900242,843352.1812596968,827792.2448838532
121054.02195238214,1487117.0118703248,1153092.376373245,1250405.2611837005,1279881.895456967,566420.8902071598
140041.11556180962,1479069.921181214,862248.4478458297,1349474.403793053,997384.4706079373,634538.0193867645
286774.1976188098,1425701.6820617614,1615867.2859934976,1201781.7657282352,885223.7654640815,699421.1842938283
169113.90650854586,1323798.614788028,980791.3069626595,1243095.6019053378,1159248.182462461,584078.1276997727
124976.22382158805,1407380.7301501576,727145.9131427458,1216851.3484982778,948171.9451718924,599610.426308912
226933.92224150343,1452489.18440773,336759.40952086175,1278595.9723272596,1257080.203020892,532890.5966207263
124621.68215435297,1416870.3068972405,1192030.219681545,1202349.568450267,1033810.7100353432,585443.0868723735
214763.7639292709,1471701.1657288389,803712.720174441,1211678.4465480812,1135909.1901928121,761777.7774812928
59319.68828632123,1383250.3173405826,1174691.0702157635,1297599.4591621198,1373783.912053405,537746.6403196661
111367.92516330372,1345634.8808750035,381303.3360370924,1288413.6422623796,1388103.7266822509,332220.94060547254
208749.55304674624,1478605.634612707,584919.2195448366,1407097.835071821,823943.0604005044,758746.5264689242
109551.51780398902,1513316.9193462832,598841.980421394,1334371.390315204,990097.9752346459,700861.4775642133
190888.98208566481,1444326.527932576,227396.97018075854,1266351.10178387,1017023.6239695926,746037.8450580783
213830.1134573987,1513376.9007157097,924392.6144520309,1358220.1189317105,1086219.5411357512,755733.0094202843
169557.66515406285,1384501.3596847914,1346399.208263154,1154113.9350248538,863421.7322656491,620497.9937429706
91739.79946520337,1366012.7013379345,178737.89410916055,1243712.7777103223,724002.2772485246,695577.4700036297
119047.55026464218,1461713.9161843127,773348.8015351725,1219918.2672336868,1114689.4186715456,643056.4148983767
190050.21971700416,1453146.069847958,1094363.8956967785,1416369.5777761592,669113.1895860137,655450.0534041084
196716.7212608925,1456779.5030212312,131425.5484078628,1302178.6681843414,1050266.1299486586,605046.2649130018
104602.26607280804,1360059.1791191958,439765.6960730189,1172654.5378560398,1561320.0073257159,407352.793574956
64433.186496428694,1300659.89416178,471570.41007963533,1238554.8975556474,1209600.4880730917,444936.77602048626
110462.14894120063,1230076.9643314853,638676.8947877452,1189545.6290043416,1383635.4661840564,349628.2891704268
159619.3683733101,1309329.5520457863,632774.1712525674,1175191.892086096,1121271.1902337517,454665.0769392989
142891.91795170258,1436643.0397500584,238160.67669989768,1429075.910131376,1069145.8143550155,470856.4122478984
164429.98049937238,1432203.0218948284,639665.6701979607,1272282.506889762,860373.7873678658,687985.0001258301
181315.88725563395,1450759.000944248,1764543.9367167763,1361762.4518443153,726328.9424711842,760968.9433711062
134725.77430593033,1366238.8115180219,817774.3600084942,1320325.072560432,1110494.2752179457,513636.0718132813
193126.37600135925,1356070.661624208,1080809.403556734,1331644.411650388,972922.2637192587,664948.5104244899
166780.78032121278,1222644.0237533322,413750.12438873085,1239912.5205318467,1299860.2207416096,405127.45370636194
164461.54742361576,1399212.8398211459,872451.6068556189,1325877.2848108127,890494.353056683,549273.8710900128
142618.3697737111,1319604.3687567618,1350832.4239448076,1326753.4852893185,1060002.1975532235,578871.2471857091
224893.94490927213,1496858.6632978518,1355975.1912883518,1455400.5731682433,864140.3835123688,980886.800899916
186200.83603347657,1407676.7056019718,1275119.3413698939,1134861.5114133982,1249954.3152298143,513630.18523788184
185429.55327341412,1441397.8487860563,1196314.914112815,1226480.370966985,1064985.4910028614,578967.4745728145
80795.37159452202,1457393.929197121,1020339.8584071699,1326290.3410788162,1319471.639615119,605984.0603446718
142316.38006715197,1430703.0821099642,316510.07717308693,1312717.5364483278,1127522.43785096,561371.1512329984
238168.08615018532,1435245.361737217,637032.8770681971,1337143.6952189028,770562.6456074317,774373.1186913622
139990.94184271683,1391505.8063627703,728159.6890315821,1206058.1236323058,1364067.927489267,518225.44746193493
177067.73488142435,1486152.2670388464,846756.6279380777,1328260.868884298,823391.3124067511,646189.5842529833
116266.43963150545,1412669.846328627,671785.4651922281,1230648.2362902202,983617.5243363143,517392.45011236076
142743.23898792476,1452900.5510695695,63347.162720282715,1255689.2882504605,932916.0942295877,581364.6489830967
144279.01355432268,1391217.6886668995,244522.0849427621,1253284.4774813545,870894.0553257919,549729.130609947
163698.89292269616,1394494.1046412098,911162.5005998997,1366424.541608064,1175658.1413462516,494889.092916488
164766.2950526061,1420188.367179807,932841.2217106778,1361276.2035614569,843476.7035057418,649228.9303496743
123394.22312803699,1442903.299607093,122776.11088399639,1300920.6644523982,873486.9629365095,588585.3456877897
185042.75371301823,1476749.593338385,344883.9157632616,1357358.4104318204,963967.6568742342,825551.8259760721
