Marketing Spend,Administration,R&D Spend,Sales,Operations,Profit
90894.83727658787,801484.3292301453,398012.6466952677,712813.708049171,1239204.7290253132,429918.56191328727
100045.7589912478,817916.4794688423,224364.34178136734,689074.5481288999,1308446.2487410228,388508.5523102979
186752.47577658977,885999.0124149879,423050.92044900556,756844.5781204316,1053895.4986668732,601404.1917099302
214330.0645110906,861470.4244198643,248158.8498594984,783887.8944633417,1059282.4725804478,573303.253011961
205317.74967336445,886158.2891065417,431666.0262858735,825540.549990894,800390.7459602762,778301.133260153
135270.05374949495,746350.7863739611,283175.6899066365,668830.0374244929,1724470.3568834963,268273.91921828163
157965.2099047327,848096.9281227699,257189.30885759974,727631.216336897,1092762.4733423742,505207.03234706784
176225.32289431014,902382.6075754294,343438.90063625923,779053.1271058284,974045.6497354404,699925.7768977729
130897.82606766775,849968.1068571621,563217.6396892791,825423.924337626,1104992.1159914376,583492.229236695
147367.28900353116,820886.4450231132,147801.0878667051,713113.4255268596,1206691.260791955,457477.5979680016
147399.04435992838,865271.834670892,248324.55288419873,734110.0279804892,1132916.1294248602,513452.7174215435
131366.7962540323,873227.5439637434,303960.2398607857,749106.0062366159,907180.1847080586,597598.8329915819
88398.7602611697,871883.3575708745,259031.31847808306,745875.0454397039,1093438.2303118254,525873.7703493217
169314.14350724747,801088.0362213997,192277.45977481833,722636.8719470233,1189511.205049735,461795.08288657246
98646.4550651969,869946.9192682223,335483.33465425036,795806.362836079,1042044.379095429,538039.8130859847
168030.3560008144,834112.3914415591,336197.4539224831,788556.6926962109,1162583.706604487,519853.981193961
82246.09124256465,837058.0322425409,242046.65522545925,734504.970595119,1177904.0845719678,462009.0921854974
146193.97248562798,884154.7455313447,490192.4509352837,810187.9549812591,957872.3069458187,709716.8919169606
212861.47872296532,830560.2501566426,270974.4822794039,780714.6186502823,1075415.8917223343,521995.4151304447
193717.9054165047,874993.3131350322,383512.84019643755,788529.1187568991,1019833.0745985098,630818.9143998513
74453.36014749901,785612.2110797958,347937.94993737456,683524.597398173,1424559.8239713022,355085.35708515265
235079.24472824376,900218.4547579277,462613.1749240177,856746.6768687249,853978.9392491707,768654.4561669014
23708.98536214874,734400.3642332205,294808.1176551817,692054.06627729,1813229.2826356299,255387.99721132303
167537.93327881477,874601.5768067685,43188.733907085014,774749.1470835747,970413.753485268,601454.4244050373
87383.57806261438,911606.6278427856,259492.60790891194,816053.654328401,955530.718347812,694723.6512174571
165790.1041685129,867494.2041727772,409135.1668255804,737274.192898311,1084111.922722922,513166.3320967414
73046.48488583753,897746.480195025,380012.62071741297,813605.4503604493,934407.2500722746,684715.7068392147
143807.83902776105,877489.0166955292,224568.1061729031,777670.6725503638,988058.6174169431,638741.8883099889
173574.0839602501,847984.6363047663,198745.75042026112,782401.7076015729,1010815.5720760433,568614.9618142819
107159.07017806065,800613.4017251707,398248.2254455135,775576.8923265565,1167867.8768831328,497360.3321478019
206749.38725442716,845577.8048026882,138927.36783964807,737493.7209272606,1050947.482185917,570787.5660029479
187238.87977518694,830440.3646291164,444194.16753678315,793637.6988772738,952100.9656486214,628240.9665300739
215646.6931375558,913187.7089765125,260290.390154886,826304.6142304412,797066.878413304,815879.2551864376
174877.05249938328,931260.3497721783,570325.3053572564,864376.7527861549,860815.7289611534,846233.5755671776
191581.12068339117,913830.40134629,290891.0109229375,860136.3619370975,840077.0180897007,821660.0828441996
198586.71836989018,874712.991499126,283326.3765187439,819982.5539363332,906742.3832364186,668730.478885965
163222.1590182633,776588.5988321991,284918.9706488844,691570.7944222632,1377483.977751996,369312.7279515737
61748.200210420124,754821.4141132941,122248.82488465651,667867.4975353387,1631681.3864519945,265790.0343188499
111507.25335814644,800487.6618309855,385430.66071815114,755497.3175068763,1078346.2551907182,527819.7812816517
162402.73968282947,896240.5111945358,476776.83726674103,788331.1891623001,839309.3572367659,695227.9419253902
81342.48755190124,801665.3974767949,360466.7311768574,712860.7081558753,1223066.0538027438,443748.6258480144
176335.21524590417,868724.0041177478,299023.49357787473,757381.764998741,1035194.0433802654,618640.442007638
170422.46625420687,799064.748328864,301941.45499899663,739136.640205821,1198438.4003359526,405372.6922594082
149172.12327705813,897588.1101640799,349718.52750579466,850356.2823329302,900234.1777105631,762156.932445619
247059.3993789276,885796.1969749253,442190.7613530847,830727.1259816217,900157.558875537,745000.818708514
144433.6153158488,853617.0012454712,248248.58550551656,808029.1218664048,1108103.5242989946,588765.7548023791
237963.62076902977,915421.1147683787,565936.1460860019,790051.7150985444,813007.7124607173,767613.6718044493
27725.10071091713,797761.0694629472,247241.2282069467,689207.7460561199,1323509.1542886759,394784.85252285853
130944.41134029883,835296.2315152292,209278.47289884233,733299.5293919133,1129491.905696766,517668.82528313727
193212.5304129948,907644.1158346722,448116.97958195116,788838.1122354309,952117.1329381017,648915.2953279933
170350.00098936702,870357.9942864794,554481.2698137269,761885.5476169608,1039859.5731251441,653549.8368825985
218685.96392572767,918468.0259692583,231189.22121848562,795502.8389891697,846441.722418862,762625.8158022393
157018.10973365762,888696.734970475,264162.2763892666,789248.1580347688,987891.167773772,625167.5087160802
146702.18148139492,817144.632758771,205126.97179005967,692028.3055280852,1193362.4809404556,478262.9062910692
140318.64453755424,816181.3595020375,614018.0093089684,699591.1229491701,1294909.2457467262,414743.9689845408
157452.4470396482,856982.4972913277,285634.3754224486,753086.7248899342,988487.9467106368,552964.0494277554
96675.3222098286,835993.9080105824,329506.11389881105,773593.4074216001,1264053.7198330937,445748.1849117333
115012.45089459303,884752.8408197516,400905.14216122753,785255.2474286035,924722.2716589998,638138.6063388927
176034.6814673757,895854.2402375666,256746.06860336266,825471.7296792739,951379.6278772075,691082.1349873896
61869.55610012107,845695.5638071108,296920.47504941176,746928.7398569991,1116531.6138067138,553620.4976857614
202227.4364156086,886704.5594169877,431495.6903035786,784076.9795594091,925658.031814864,648800.4879757941
77979.20319404587,849257.1592455838,264618.4000309885,794272.6364711202,1134872.5403795994,484676.5796571717
113155.09855920993,770774.5571117214,313415.8805484863,704228.1820480549,1274044.7421958023,406391.33986904105
192948.14995013314,827577.8314602906,358092.24647420074,734554.0770212067,1118376.5397342406,498060.58163400134
85613.12274930566,774413.0249654875,73558.85066842042,716156.9548508008,1262040.268170942,378268.2926617872
121584.03864652957,852195.6431135279,190431.2510936543,769234.5354585857,1059313.6177457743,543934.683877737
56650.962291828364,838373.951400806,385108.40203365136,703768.7871819177,1129949.3743795073,522435.0408815731
179172.09284387622,915184.7661177779,310129.9085201714,795285.7150753698,907972.3469380967,697484.6674754906
214049.3974802129,898267.4501298236,251547.2772440177,798206.4272002277,999959.8632105761,642003.1576369812
86370.78985788647,796985.5477486968,394060.6369417306,744845.6855537323,1192162.974567656,458274.44261491287
142676.11402675937,837337.4121515558,269234.19769397133,721157.1556558288,1181570.4437813093,491578.7737537304
124397.39890377889,887509.6611528504,231541.51303402695,804436.1393479297,877116.7393536204,662453.7532556899
207362.39991012338,877788.0437773585,360864.84867675684,776473.5446867634,1000626.2864216549,692191.4219224073
160534.76791429694,884055.5176348279,253640.63288680807,754898.3368291714,1052614.0567788342,567644.1503918031
103469.4720476623,905857.0915950435,355147.44259795384,811828.1676398386,941513.7739531155,683469.9643586496
236069.81574211927,884774.3397624488,126689.47014220821,806770.8457412289,912020.375907344,780947.4683695025
130275.89642493622,820873.5071417773,314093.023470492,738553.0014028258,1440833.215215505,382325.6185022186
113932.77735295823,813706.0371577264,204193.3510670104,751839.1175700489,1124604.300664823,494181.289302006
224602.72569867584,824539.6891036731,113860.40360520776,716145.6847538666,1264179.6433210287,438804.6535052585
145657.51829746552,794354.0120158715,160684.53769009063,731834.4788386081,1219974.9374293378,426336.631777034
165014.53456414732,933895.1753892335,416246.5417601997,847196.9754074037,881794.8490767884,832295.9562545511
175765.07278976432,937158.6781567622,239105.23010599345,825110.0241155988,761660.9005216274,812686.3138175451
55377.70009544209,796081.3755758203,137004.63099449663,718750.3253038577,1138314.9611809175,458699.9347796941
106975.36451326401,838818.9369907763,242908.4368380744,724181.1618921473,1270052.8923525177,475281.1555024594
142290.54351504898,895229.0056226602,477451.385003249,766741.694971903,884160.2953189169,674887.1543091912
65690.90450829906,819554.3594988477,120614.78895647489,744383.043320225,1134651.0850485526,490017.5494357337
133425.02698617196,751498.1630371375,186254.15913481888,670196.248275069,1500384.911010127,324827.0428675368
135094.1326441255,853412.1932057015,106307.30309620773,783188.041049796,1078588.8700434128,546064.289285923
230937.29315953635,845814.3824765492,395624.21099856944,773355.8811488154,1168950.7714699176,518323.278587529
110952.62974429649,841263.0552879544,324391.0314799998,749914.000712658,1033634.2284067413,586609.8043402056
211342.22628158698,907426.6387036669,285269.96528792434,806564.3121339803,930237.744980304,757027.002311928
135056.1288569548,859526.9476347847,401535.80500281416,770498.4818314125,1125564.1923874384,536105.8063983741
157752.87702424705,958277.6771511489,513528.0833903775,903173.3431607694,747194.5415498677,957754.2783080455
63791.11187566604,701174.990142429,309270.8483448047,680863.4435483986,1562437.9228328161,297895.34091468086
160320.83477237745,841542.8772697004,302568.7064436474,808119.9063847857,1038005.525754703,635815.2540997583
226728.3367556165,911646.3629937696,535553.0176407035,819243.7678421529,956982.5922103939,818166.3632337151
94950.1835710328,869744.1705115546,625935.9723156835,785952.5452048203,1050823.3374121694,621283.423052728
190543.79821220998,893818.9914798936,464301.67496855935,836965.2989271581,826428.4053913457,779956.2585608826
143213.5091338465,813857.3587232123,309917.4419869094,715402.403192348,1068155.8764483153,492873.0615408838
74628.3947292246,706890.4511847496,220741.92676507012,680070.8716040913,1591013.2771712663,284902.6377785356
155035.74523252755,849311.6246456553,267805.0782952907,788091.7198316345,1004100.2759712416,562855.3105749037
212062.91122372515,898814.1903532364,360985.0727326656,815148.1101303219,796392.4252081431,795778.7088485798
230510.73376157932,949609.0634882879,429019.23213022936,836702.18227945,781632.2931544491,785416.0259539561
72953.94645546254,823871.3891992415,63048.89400498029,735275.7168143303,1244227.1600412363,433648.5642230836
88028.03417639644,759536.418708626,286821.60464087233,699224.5416016566,1357451.359851795,392713.25376678695
115342.69569403601,860593.1609035301,311368.90083317354,791815.7419153221,1147291.4715154134,551483.3838614129
238012.53445365035,867411.7491895738,415999.37481388944,788401.4571349218,1048312.2464712335,619268.757990028
162359.98622926048,892753.8889633554,307852.1617119948,749983.2884131846,1099250.5099076997,565744.94707157
91563.39354241954,820958.1383674738,117289.0017393575,766600.3343554722,1286046.6808073604,418069.88611843996
86735.57082625371,723156.6500605874,119550.24828977826,672783.524503717,1566343.5881685428,303828.6115182741
155121.89136116827,845567.0328327457,162453.05257460143,722147.6440968968,1037215.9664833446,538441.441850217
45738.2911853251,797588.0223919854,247669.19915595205,694095.8089687134,1184377.890149862,449050.160570897
172173.09617673146,860302.9797398055,273372.1517859914,803856.8697130397,1026901.8506055698,646533.5100735357
121725.52442166177,886907.934702263,24119.95900475145,795310.0534895654,948704.8825573468,616243.579829271
180847.95676084544,937141.103980954,688845.6497482583,798180.7384025205,811358.8425859654,815026.0261633771
108523.18812956454,794006.7734917272,215134.3691332029,692922.8291287465,1286113.430712642,399217.1340387579
233650.40832303168,882263.6718876371,433624.47340015846,797930.7054036483,998628.1790435048,683249.3663154515
107112.85176454912,800860.3129124702,280493.9538537288,739867.8839376778,1215439.5633972064,471327.3338772762
124116.6831141059,811054.881888868,378118.67137648055,687332.8003429763,1254293.6210448188,448079.3071393721
127158.04394170834,890665.343329343,237933.34979257666,793598.353286066,785367.9946305904,663403.872531175
118933.92026265674,863709.0967732432,221531.31664746604,779048.7751415125,960510.8193107632,606589.4831680217
78660.30345331451,719482.5680807163,135658.0358218951,680746.144566385,1634301.18068355,274055.971584923
194812.30875389712,876606.5988428239,376019.0011535514,788016.5190944243,992315.435136868,699307.8981302811
107149.69301864156,867364.9385023357,155430.80511077942,774738.7459300073,1001817.2726728667,659289.902436636
215610.33874019308,890700.6805794823,625425.2179502314,758846.6149622207,1021930.9733477295,688145.9586130634
